year, GAP, DTIME, DOY, HRMIN, UST, TA, WD, WS, NEE, FC, SFC, H, SH, LE, SLE, FG, TS1, TSdepth1, TS2, TSdepth2, PREC, RH, PRESS, CO2, VPD, SWC1, SWC2, Rn, PAR, Rg, Rgdif, PARout, RgOut, Rgl, RglOut, H2O, RE, GPP, CO2top, CO2height, APAR, PARdif, APARpct, ZL
2008,0,288.39583,288,930,0.436,27.9,51.26,5.949,-1.454,-1.78,0.326,15.589,-6999,160.979,-6999,0.18,28.4,5,28.34,10,0,81.65,101.7,374.03,0.69,86.42,-6999,423.2,1038,493.2,-6999,-6999,23.4,-6999,-6999,27.578,-6999,2.323,374.03,2.6,-6999,-6999,-6999,-6999
2008,0,288.41667,288,1000,0.443,26.8,54.58,5.505,-0.378,-0.053,-0.324,35.797,-6999,133.16,-6999,0.1,28.24,5,28.18,10,0,86.39,101.7,379.583,0.48,86.42,-6999,325.1,809,384.2,-6999,-6999,26.6,-6999,-6999,27.546,-6999,1.305,379.583,2.6,-6999,-6999,-6999,-6999
2008,0,288.4375,288,1030,0.481,27.92,55.35,5.29,-0.533,21.909,1.621,42.958,-6999,167.702,-6999,0.03,28.34,5,28.27,10,0,81.73,101.7,374.024,0.69,86.42,-6999,684.4,1581,751.7,-6999,-6999,23.701,-6999,-6999,27.621,-6999,1.38,374.024,2.6,-6999,-6999,-6999,-6999
2008,0,288.45833,288,1100,0.457,26.37,56.05,6.203,-0.361,8.192,-1.084,16.667,-6999,94.136,-6999,-0.04,28.23,5,28.17,10,3.048,90.29,101.7,401.643,0.33,86.42,-6999,245.5,607.7,288.3,-6999,-6999,24.301,-6999,-6999,28.173,-6999,1.258,401.643,2.6,-6999,-6999,-6999,-6999
2008,0,288.47917,288,1130,0.484,26.91,60.43,5.238,-0.535,-1.869,-0.555,46.828,-6999,178.53,-6999,-0.11,28.28,5,28.23,10,0,87.79,101.7,383.117,0.43,86.42,-6999,749,1614,767.4,-6999,-6999,-9999,-6999,-6999,28.155,-6999,1.496,383.117,2.6,-6999,-6999,-6999,-6999
2008,0,288.5,288,1200,0.689,28.12,48.57,6.905,-0.517,0.54,-0.014,38.297,-6999,154.662,-6999,-0.18,28.36,5,28.29,10,0,80.82,101.601,373.595,0.73,86.42,-6999,606.6,1394,662.7,-6999,-6999,14.101,-6999,-6999,27.639,-6999,1.454,373.595,2.6,-6999,-6999,-6999,-6999
2008,0,288.52083,288,1230,0.56,27.97,53.66,8.41,-0.479,-0.277,0.057,30.115,-6999,131.765,-6999,-0.23,28.35,5,28.28,10,0,80.23,101.601,373.348,0.75,86.42,-6999,470,1082,514.201,-6999,-6999,15.701,-6999,-6999,27.215,-6999,1.349,373.348,2.6,-6999,-6999,-6999,-6999
2008,0,288.54167,288,1300,0.509,26.84,50.92,7.33,-0.361,-0.335,-0.026,14.534,-6999,151.476,-6999,-0.28,28.19,5,28.14,10,0,83.27,101.601,374.313,0.59,86.42,-6999,227.6,578.6,274.5,-6999,-6999,22.7,-6999,-6999,26.636,-6999,1.306,374.313,2.6,-6999,-6999,-6999,-6999
2008,0,288.5625,288,1330,0.536,27.8,58.58,6.868,-0.455,2.354,-0.111,26.491,-6999,121.625,-6999,-0.33,28.29,5,28.23,10,0,81.01,101.601,373.865,0.71,86.42,-6999,409.5,944,448.5,-6999,-6999,15.801,-6999,-6999,27.227,-6999,1.439,373.865,2.6,-6999,-6999,-6999,-6999
2008,0,288.58333,288,1400,0.526,28.5,55.77,7.03,-0.011,-0.095,0.085,28.053,-6999,184.43,-6999,-0.38,28.3,5,28.22,10,0,77.03,101.5,371.942,0.89,86.346,-6999,629.8,1443,686,-6999,-6999,11.8,-6999,-6999,26.892,-6999,0.996,371.942,2.6,-6999,-6999,-6999,-6999
2008,0,288.60417,288,1430,0.516,28.57,49.31,7.11,0.005,0.002,0.004,26.073,-6999,198.551,-6999,-0.42,28.23,5,28.16,10,0,74.94,101.5,373.387,0.98,86.346,-6999,638.3,1466,697,-6999,-6999,7.5,-6999,-6999,26.266,-6999,1.001,373.387,2.6,-6999,-6999,-6999,-6999
2008,0,288.625,288,1500,0.544,28.83,48.77,6.494,0.196,0.196,0,11.628,-6999,193.52,-6999,-0.45,28.21,5,28.13,10,0,74.28,101.5,373.441,1.02,86.346,-6999,495.6,1159,550.8,-6999,-6999,9.3,-6999,-6999,26.399,-6999,0.795,373.441,2.6,-6999,-6999,-6999,-6999
2008,0,288.64583,288,1530,0.56,28.6,45.87,6.72,0.004,0.005,-0.001,15.096,-6999,218.645,-6999,-0.48,28.19,5,28.13,10,0,74.87,101.5,373.438,0.98,86.346,-6999,296.6,727,345.1,-6999,-6999,5.401,-6999,-6999,26.283,-6999,0.992,373.438,2.6,-6999,-6999,-6999,-6999
2008,0,288.66667,288,1600,0.584,28.74,56.56,7.19,-0.068,-0.075,0.007,10.81,-6999,209.821,-6999,-0.51,28.16,5,28.09,10,0,73.24,101.5,373.416,1.06,86.346,-6999,330.3,838,398,-6999,-6999,9.601,-6999,-6999,25.91,-6999,1.051,373.416,2.6,-6999,-6999,-6999,-6999
2008,0,288.6875,288,1630,0.602,28.53,60.33,7.11,0.266,0.254,0.012,3.567,-6999,217.432,-6999,-0.52,28.14,5,28.07,10,0,73.27,101.5,373.528,1.04,86.346,-6999,216.2,554.9,263.2,-6999,-6999,-9999,-6999,-6999,25.618,-6999,0.698,373.528,2.6,-6999,-6999,-6999,-6999
2008,0,288.70833,288,1700,0.548,28.38,60.72,7.52,0.597,0.576,0.021,-8.926,-6999,161.82,-6999,-0.54,28.14,5,28.07,10,0,72.11,101.5,373.733,1.08,86.346,-6999,110.6,384.1,181.9,-6999,-6999,9.301,-6999,-6999,25.015,-6999,0.335,373.733,2.6,-6999,-6999,-6999,-6999
2008,0,288.72917,288,1730,0.536,27.84,58.09,6.847,1.209,1.19,0.019,-8.935,-6999,166.897,-6999,-0.55,28.15,5,28.1,10,0,73.6,101.5,374.089,0.99,86.346,-6999,-11.93,118.5,55.4,-6999,-6999,4.25,-6999,-6999,24.819,-6999,-0.299,374.089,2.6,-6999,-6999,-6999,-6999
2008,0,288.75,288,1800,0.479,27.53,56.51,6.257,1.308,1.279,0.03,-11.121,-6999,155.475,-6999,-0.55,28.16,5,28.12,10,0,73.55,101.5,374.407,0.97,86.346,-6999,-54.59,36.2,16.2,-6999,-6999,3.78,-6999,-6999,24.411,-6999,-0.42,374.407,2.6,-6999,-6999,-6999,-6999
2008,0,288.77083,288,1830,0.418,27.31,52.52,5.934,1.291,1.291,0,-9.274,-6999,145.542,-6999,-0.54,28.18,5,28.15,10,0,70.66,101.5,374.91,1.06,86.346,-6999,-72.8,1.1,0,-6999,-6999,3.55,-6999,-6999,23.19,-6999,-9999,374.91,2.6,-6999,-6999,-6999,-6999
2008,0,288.79167,288,1900,0.348,27.18,49.04,5.368,1.11,1.091,0.019,-7.6,-6999,108.152,-6999,-0.53,28.2,5,28.17,10,0,71.46,101.601,374.9,1.03,86.346,-6999,-73.1,0,0,-6999,-6999,4.18,-6999,-6999,23.266,-6999,-9999,374.9,2.6,-6999,-6999,-6999,-6999
2008,0,288.8125,288,1930,0.354,26.88,45.76,4.504,0.833,0.7,0.134,-7.206,-6999,97.555,-6999,-0.51,28.21,5,28.17,10,0,73.33,101.601,375.216,0.94,86.346,-6999,-74.6,0,0,-6999,-6999,4.48,-6999,-6999,23.502,-6999,-9999,375.216,2.6,-6999,-6999,-6999,-6999
2008,0,288.83333,288,2000,0.368,26.57,41.72,4.123,1.102,1.117,-0.015,-4.456,-6999,95.336,-6999,-0.49,28.21,5,28.18,10,0,76.57,101.601,377.5,0.81,86.346,-6999,-70.3,0,0,-6999,-6999,4.33,-6999,-6999,24.145,-6999,-9999,377.5,2.6,-6999,-6999,-6999,-6999
2008,0,288.85417,288,2030,0.472,26.52,42.74,4.467,0.89,-9.94,-0.579,-1.33,-6999,43.779,-6999,-0.46,28.22,5,28.19,10,0,79.13,101.601,377.243,0.72,86.346,-6999,-54.93,0,0,-6999,-6999,3.21,-6999,-6999,24.891,-6999,-9999,377.243,2.6,-6999,-6999,-6999,-6999
2008,0,288.875,288,2100,0.428,26.4,47.86,6.138,2.632,2.08,0.552,-6.604,-6999,101.388,-6999,-0.43,28.21,5,28.17,10,0,79.55,101.601,367.355,0.7,86.346,-6999,-46.43,0,0,-6999,-6999,5,-6999,-6999,24.881,-6999,-9999,367.355,2.6,-6999,-6999,-6999,-6999
2008,0,288.89583,288,2130,0.343,26.39,51.88,5.27,1.15,1.122,0.028,-6.338,-6999,84.463,-6999,-0.4,28.19,5,28.14,10,0,78.88,101.601,376.773,0.73,86.346,-6999,-55.11,0,0,-6999,-6999,3.69,-6999,-6999,24.648,-6999,-9999,376.773,2.6,-6999,-6999,-6999,-6999
2008,0,288.91667,288,2200,0.359,26.18,50.51,4.275,1.309,1.298,0.011,-7.625,-6999,97.854,-6999,-0.36,28.21,5,28.17,10,0,78.56,101.601,377.24,0.73,86.346,-6999,-76.7,0,0,-6999,-6999,4.67,-6999,-6999,24.304,-6999,-9999,377.24,2.6,-6999,-6999,-6999,-6999
2008,0,288.9375,288,2230,0.395,26.1,52.59,4.251,1.211,1.225,-0.013,-9.108,-6999,104.364,-6999,-0.32,28.21,5,28.17,10,0,76.31,101.601,377.42,0.8,86.346,-6999,-68.94,0,0,-6999,-6999,4.14,-6999,-6999,23.495,-6999,-9999,377.42,2.6,-6999,-6999,-6999,-6999
2008,0,288.95833,288,2300,0.322,26.15,55.29,4.279,1.304,1.331,-0.026,-7.256,-6999,96.768,-6999,-0.29,28.22,5,28.17,10,0,75.17,101.7,377.184,0.84,86.346,-6999,-72.7,0,0,-6999,-6999,4.37,-6999,-6999,23.191,-6999,-9999,377.184,2.6,-6999,-6999,-6999,-6999
2008,0,288.97917,288,2330,0.306,25.89,60.48,3.615,1.405,1.372,0.034,-8.409,-6999,97.047,-6999,-0.25,28.19,5,28.15,10,0,75.82,101.7,376.733,0.81,86.346,-6999,-81.5,0,0,-6999,-6999,-9999,-6999,-6999,23.075,-6999,-9999,376.733,2.6,-6999,-6999,-6999,-6999
2008,0,289,289,0,0.226,25.67,59.39,3.451,1.062,1.014,0.048,-4.332,-6999,65.239,-6999,-0.22,28.19,5,28.14,10,0,74.97,101.601,377.3,0.82,86.346,-6999,-86.5,0,0,-6999,-6999,-9999,-6999,-6999,22.592,-6999,-9999,377.3,2.6,-6999,-6999,-6999,-6999
2008,0,289.02083,289,30,0.196,25.31,53.56,2.479,0.585,0.532,0.054,-3.537,-6999,49.723,-6999,-0.2,28.18,5,28.14,10,0,77.17,101.601,378.11,0.74,86.346,-6999,-84.6,0,0,-6999,-6999,-9999,-6999,-6999,22.836,-6999,-9999,378.11,2.6,-6999,-6999,-6999,-6999
2008,0,289.04167,289,100,0.233,24.9,41.17,2.491,1.135,1.127,0.009,-5.164,-6999,63.135,-6999,-0.18,28.17,5,28.13,10,0,78.98,101.601,379.011,0.66,86.346,-6999,-83.6,0,0,-6999,-6999,-9999,-6999,-6999,22.9,-6999,-9999,379.011,2.6,-6999,-6999,-6999,-6999
2008,0,289.0625,289,130,0.241,24.76,39.26,2.614,1.271,1.271,0.001,-4.453,-6999,56.396,-6999,-0.16,28.19,5,28.15,10,0,80.39,101.601,379.151,0.61,86.346,-6999,-80.1,0,0,-6999,-6999,-9999,-6999,-6999,23.146,-6999,-9999,379.151,2.6,-6999,-6999,-6999,-6999
2008,0,289.08333,289,200,0.25,24.78,41.19,2.931,1.445,1.395,0.05,-4.483,-6999,58.922,-6999,-0.16,28.2,5,28.16,10,0,79.89,101.5,379.155,0.63,86.346,-6999,-75.7,0,0,-6999,-6999,4.97,-6999,-6999,23.049,-6999,-9999,379.155,2.6,-6999,-6999,-6999,-6999
2008,0,289.10417,289,230,0.21,24.76,39,2.773,1.301,1.241,0.061,-4.598,-6999,44.141,-6999,-0.16,28.2,5,28.16,10,0,80.7,101.5,380.003,0.6,86.346,-6999,-73.9,0,0,-6999,-6999,4.92,-6999,-6999,23.25,-6999,-9999,380.003,2.6,-6999,-6999,-6999,-6999
2008,0,289.125,289,300,0.191,24.69,35.78,2.467,1.071,1.061,0.01,-4.812,-6999,37.219,-6999,-0.17,28.19,5,28.16,10,0,81.57,101.5,381.034,0.57,86.383,-6999,-76.2,0,0,-6999,-6999,-9999,-6999,-6999,23.421,-6999,-9999,381.034,2.6,-6999,-6999,-6999,-6999
2008,0,289.14583,289,330,0.28,24.57,25.31,1.954,1.361,1.398,-0.037,-5.116,-6999,50.854,-6999,-0.19,28.17,5,28.14,10,0,84.62,101.5,381.203,0.47,86.383,-6999,-77.2,0,0,-6999,-6999,-9999,-6999,-6999,24.157,-6999,-9999,381.203,2.6,-6999,-6999,-6999,-6999
2008,0,289.16667,289,400,0.351,24.52,31.39,2.785,0.868,0.721,0.092,-2.256,-6999,41.186,-6999,-0.21,28.17,5,28.14,10,0,85.76,101.5,380.571,0.44,86.383,-6999,-70.4,0,0,-6999,-6999,4.66,-6999,-6999,24.424,-6999,-9999,380.571,2.6,-6999,-6999,-6999,-6999
2008,0,289.1875,289,430,0.392,24.61,52.23,4.89,-0.293,-0.029,-0.263,5.553,-6999,87.274,-6999,-0.25,28.19,5,28.16,10,0,86.18,101.5,382.133,0.43,86.383,-6999,-46.85,0,0,-6999,-6999,3.82,-6999,-6999,24.661,-6999,-9999,382.133,2.6,-6999,-6999,-6999,-6999
2008,0,289.20833,289,500,0.439,24,54.57,4.646,2.047,1.612,0.436,-3.197,-6999,88.268,-6999,-0.3,28.14,5,28.11,10,0,89.89,101.5,377.664,0.3,86.383,-6999,-27.09,0,0,-6999,-6999,3.66,-6999,-6999,24.962,-6999,-9999,377.664,2.6,-6999,-6999,-6999,-6999
2008,0,289.22917,289,530,0.31,24.11,53.31,5.142,0.866,0.504,0.441,0.497,-6999,48.89,-6999,-0.36,28.12,5,28.09,10,0,89.98,101.5,385.041,0.3,86.383,-6999,-24.44,0,0,-6999,-6999,-9999,-6999,-6999,25.121,-6999,-9999,385.041,2.6,-6999,-6999,-6999,-6999
2008,0,289.25,289,600,0.224,24.37,48.6,3.415,0.868,0.812,-0.883,0.726,-6999,49.53,-6999,-0.41,28.12,5,28.09,10,0,91.48,101.7,392.508,0.26,86.383,-6999,-20.62,0,0,-6999,-6999,3.47,-6999,-6999,25.809,-6999,-9999,392.508,2.6,-6999,-6999,-6999,-6999
2008,0,289.27083,289,630,0.224,24.53,41.01,2.484,0.808,0.798,0.01,1.01,-6999,38.186,-6999,-0.48,28.13,5,28.11,10,0,90.7,101.7,377.53,0.29,86.383,-6999,-24.55,6.9,2.3,-6999,-6999,2.75,-6999,-6999,25.796,-6999,-9999,377.53,2.6,-6999,-6999,-6999,-6999
2008,0,289.29167,289,700,0.297,24.72,32.95,2.387,-0.22,-0.188,-0.031,12.877,-6999,44.893,-6999,-0.55,28.13,5,28.11,10,0,89.65,101.7,377.69,0.32,86.383,-6999,-28.97,88.5,41.2,-6999,-6999,7.371,-6999,-6999,25.731,-6999,1,377.69,2.6,-6999,-6999,-6999,-6999
2008,0,289.3125,289,730,0.432,25.53,42.31,3.823,0.279,0.345,-0.066,5.057,-6999,109.587,-6999,-0.62,28.2,5,28.18,10,0,82.53,101.7,377.149,0.57,86.383,-6999,62.65,294.4,139.2,-6999,-6999,11.3,-6999,-6999,24.662,-6999,0.53,377.149,2.6,-6999,-6999,-6999,-6999
2008,0,289.33333,289,800,0.49,26.43,48.98,5.373,0.306,0.301,0.006,6.267,-6999,132.496,-6999,-0.7,28.2,5,28.18,10,0,73.53,101.7,376.02,0.91,86.383,-6999,163,529,250.9,-6999,-6999,22,-6999,-6999,23.008,-6999,0.521,376.02,2.6,-6999,-6999,-6999,-6999
2008,0,289.35417,289,830,0.506,26.88,52.04,5.944,0.322,0.341,-0.018,8.605,-6999,155.411,-6999,-0.79,28.15,5,28.14,10,0,70.14,101.7,376.107,1.06,86.42,-6999,277.3,768,364.7,-6999,-6999,20.7,-6999,-6999,22.457,-6999,0.516,376.107,2.6,-6999,-6999,-6999,-6999
2008,0,289.375,289,900,0.442,27.18,55.71,5.866,0.103,0.119,-0.015,11.048,-6999,150.523,-6999,-0.88,28.1,5,28.1,10,0,67.35,101.801,375.784,1.18,86.42,-6999,388.4,992,471.3,-6999,-6999,15.101,-6999,-6999,21.885,-6999,0.758,375.784,2.6,-6999,-6999,-6999,-6999
2008,0,289.39583,289,930,0.453,27.58,52.86,5.359,0.327,0.38,-0.052,9.114,-6999,154.81,-6999,-0.97,28.08,5,28.08,10,0,64.931,101.801,375.514,1.29,86.42,-6999,490.1,1194,567.5,-6999,-6999,9.601,-6999,-6999,21.532,-6999,0.553,375.514,2.6,-6999,-6999,-6999,-6999
2008,0,289.41667,289,1000,0.47,27.9,55.09,5.658,0.029,0.094,-0.065,5.559,-6999,197.49,-6999,-1.06,28.03,5,28.04,10,0,63.11,101.801,374.617,1.39,86.42,-6999,582,1379,655.6,-6999,-6999,5.4,-6999,-6999,21.295,-6999,0.866,374.617,2.6,-6999,-6999,-6999,-6999
2008,0,289.4375,289,1030,0.496,28.15,63.57,5.66,-0.205,-0.198,-0.006,12.503,-6999,204.963,-6999,-1.15,28.01,5,28.01,10,0,60.8,101.801,373.5,1.49,86.42,-6999,655.8,1527,726,-6999,-6999,-9999,-6999,-6999,20.78,-6999,1.119,373.5,2.6,-6999,-6999,-6999,-6999
2008,0,289.45833,289,1100,0.473,28.39,55.64,5.963,-0.478,-0.438,-0.039,21.644,-6999,180.74,-6999,-1.23,27.98,5,27.99,10,0,61.26,101.801,373.382,1.5,86.42,-6999,714,1646,782.7,-6999,-6999,-9999,-6999,-6999,21.207,-6999,1.399,373.382,2.6,-6999,-6999,-6999,-6999
2008,0,289.47917,289,1130,0.476,28.37,52.83,5.991,0.453,0.436,0.018,18.82,-6999,204.196,-6999,-1.31,27.96,5,27.97,10,0,64.06,101.801,372.712,1.39,86.383,-6999,728,1643,781.3,-6999,-6999,-9999,-6999,-6999,22.149,-6999,0.484,372.712,2.6,-6999,-6999,-6999,-6999
2008,0,289.5,289,1200,0.469,28.57,53.67,6.123,0.186,0.182,0.005,15.505,-6999,203.441,-6999,-1.38,27.94,5,27.94,10,0,62.97,101.7,373.005,1.45,86.383,-6999,778,1763,838.4,-6999,-6999,-9999,-6999,-6999,22.021,-6999,0.772,373.005,2.6,-6999,-6999,-6999,-6999
2008,0,289.52083,289,1230,0.54,28.75,53.38,5.968,-0.01,-0.051,0.042,19.26,-6999,260.641,-6999,-1.44,27.94,5,27.94,10,0,62.69,101.7,373.074,1.47,86.383,-6999,751,1696,806.5,-6999,-6999,-9999,-6999,-6999,22.131,-6999,0.991,373.074,2.6,-6999,-6999,-6999,-6999
2008,0,289.54167,289,1300,0.501,28.99,52.79,6.362,-0.036,-0.053,0.017,11.464,-6999,206.867,-6999,-1.49,27.92,5,27.92,10,0,62.14,101.601,373.787,1.51,86.383,-6999,790,1780,846.5,-6999,-6999,-9999,-6999,-6999,22.252,-6999,0.989,373.787,2.6,-6999,-6999,-6999,-6999
2008,0,289.5625,289,1330,0.459,28.44,51.38,6.365,0.051,0.016,0.035,3.857,-6999,200.787,-6999,-1.54,27.9,5,27.91,10,0,66.25,101.601,374.078,1.31,86.383,-6999,440.7,1045,496.5,-6999,-6999,7.601,-6999,-6999,23.035,-6999,0.929,374.078,2.6,-6999,-6999,-6999,-6999
2008,0,289.58333,289,1400,0.499,28.81,56.86,5.982,-0.65,-0.653,0.003,13.637,-6999,232.241,-6999,-1.58,27.88,5,27.88,10,0,63.15,101.601,374.678,1.46,86.383,-6999,456.3,1071,508.9,-6999,-6999,-9999,-6999,-6999,22.39,-6999,1.612,374.678,2.6,-6999,-6999,-6999,-6999
2008,0,289.60417,289,1430,0.434,28.45,58.64,5.49,-0.351,-0.374,0.023,16.349,-6999,206.931,-6999,-1.62,27.88,5,27.9,10,0,65.59,101.601,374.72,1.33,86.383,-6999,350.6,833,395.6,-6999,-6999,5.901,-6999,-6999,22.816,-6999,1.34,374.72,2.6,-6999,-6999,-6999,-6999
2008,0,289.625,289,1500,0.449,28.87,55.41,5.354,-0.384,-0.397,0.014,10.178,-6999,183.724,-6999,-1.65,27.86,5,27.85,10,0,64.22,101.601,375.108,1.42,86.383,-6999,560.9,1302,618.9,-6999,-6999,-9999,-6999,-6999,22.848,-6999,1.375,375.108,2.6,-6999,-6999,-6999,-6999
2008,0,289.64583,289,1530,0.505,28.9,53.58,5.867,-0.429,-0.435,0.006,9.858,-6999,219.156,-6999,-1.67,27.81,5,27.81,10,0,64.651,101.601,375.333,1.41,86.383,-6999,401.5,967,459.4,-6999,-6999,-9999,-6999,-6999,23.042,-6999,1.409,375.333,2.6,-6999,-6999,-6999,-6999
2008,0,289.66667,289,1600,0.464,28.71,59.13,6.055,-0.282,-0.28,-0.001,10.99,-6999,182.002,-6999,-1.68,27.79,5,27.79,10,0,66.03,101.5,375.431,1.34,86.383,-6999,311.1,774,367.5,-6999,-6999,-9999,-6999,-6999,23.311,-6999,1.255,375.431,2.6,-6999,-6999,-6999,-6999
2008,0,289.6875,289,1630,0.523,28.68,50.71,6.212,-0.181,-0.188,0.008,1.306,-6999,204.144,-6999,-1.7,27.76,5,27.76,10,0,65.68,101.5,375.397,1.35,86.346,-6999,218.5,552,261.8,-6999,-6999,-9999,-6999,-6999,23.144,-6999,1.141,375.397,2.6,-6999,-6999,-6999,-6999
2008,0,289.70833,289,1700,0.482,28.48,51.4,6.493,0.215,0.184,0.032,-3.381,-6999,185.069,-6999,-1.7,27.76,5,27.76,10,0,66.04,101.5,375.523,1.32,86.346,-6999,98.1,374.5,177.3,-6999,-6999,11.701,-6999,-6999,23.033,-6999,0.722,375.523,2.6,-6999,-6999,-6999,-6999
2008,0,289.72917,289,1730,0.416,28.06,49.02,6.117,0.607,0.582,0.025,-7.052,-6999,127.94,-6999,-1.7,27.76,5,27.77,10,0,68.45,101.5,376.059,1.2,86.346,-6999,9.71,154.2,72.4,-6999,-6999,-4.099,-6999,-6999,23.357,-6999,0.301,376.059,2.6,-6999,-6999,-6999,-6999
2008,0,289.75,289,1800,0.458,27.53,44.67,4.973,1.106,1.126,-0.02,-6.869,-6999,131.687,-6999,-1.7,27.77,5,27.8,10,0,71.48,101.601,376.474,1.05,86.346,-6999,-49.86,34.5,15.5,-6999,-6999,1.82,-6999,-6999,23.69,-6999,-0.213,376.474,2.6,-6999,-6999,-6999,-6999
2008,0,289.77083,289,1830,0.468,27.27,49.49,5.704,1.599,1.606,-0.006,-9.824,-6999,141.834,-6999,-1.68,27.81,5,27.85,10,0,74.4,101.601,376.13,0.93,86.346,-6999,-63.61,1,0,-6999,-6999,2.99,-6999,-6999,24.325,-6999,-9999,376.13,2.6,-6999,-6999,-6999,-6999
2008,0,289.79167,289,1900,0.373,27.06,47.73,5.318,0.466,0.46,0.007,-5.019,-6999,98.381,-6999,-1.67,27.84,5,27.88,10,0,75.25,101.601,376.015,0.88,86.346,-6999,-67.03,0,0,-6999,-6999,3.79,-6999,-6999,24.349,-6999,-9999,376.015,2.6,-6999,-6999,-6999,-6999
2008,0,289.8125,289,1930,0.271,26.88,48.06,4.687,0.921,0.86,0.062,-4.724,-6999,76.312,-6999,-1.65,27.84,5,27.88,10,0,74.15,101.601,376.126,0.91,86.346,-6999,-65.71,0,0,-6999,-6999,3.85,-6999,-6999,23.761,-6999,-9999,376.126,2.6,-6999,-6999,-6999,-6999
2008,0,289.83333,289,2000,0.296,26.41,44.42,3.302,0.886,0.901,-0.015,-2.995,-6999,82.666,-6999,-1.62,27.84,5,27.87,10,0,76.93,101.601,377.17,0.79,86.346,-6999,-58.61,0,0,-6999,-6999,3.87,-6999,-6999,24.064,-6999,-9999,377.17,2.6,-6999,-6999,-6999,-6999
2008,0,289.85417,289,2030,0.368,26.41,43.72,3.552,1.403,1.367,0.036,-5.687,-6999,99.473,-6999,-1.58,27.86,5,27.89,10,0,76.56,101.601,376.908,0.81,86.346,-6999,-39.4,0,0,-6999,-6999,2.46,-6999,-6999,23.955,-6999,-9999,376.908,2.6,-6999,-6999,-6999,-6999
2008,0,289.875,289,2100,0.363,26.42,44.14,4.243,1.354,1.393,-0.039,-4.978,-6999,89.2,-6999,-1.54,27.86,5,27.89,10,0,76.3,101.601,377.511,0.82,86.346,-6999,-47.94,0,0,-6999,-6999,2.88,-6999,-6999,23.874,-6999,-9999,377.511,2.6,-6999,-6999,-6999,-6999
2008,0,289.89583,289,2130,0.323,26.37,48.51,4.509,1.509,1.518,-0.009,-9.062,-6999,81.191,-6999,-1.5,27.87,5,27.9,10,0,76.74,101.601,376.839,0.8,86.346,-6999,-65.43,0,0,-6999,-6999,3.8,-6999,-6999,23.966,-6999,-9999,376.839,2.6,-6999,-6999,-6999,-6999
2008,0,289.91667,289,2200,0.272,26.17,48.3,3.53,1.486,1.509,-0.022,-5.335,-6999,80.69,-6999,-1.46,27.85,5,27.88,10,0,77.61,101.7,376.682,0.76,86.346,-6999,-70.1,0,0,-6999,-6999,4.51,-6999,-6999,23.967,-6999,-9999,376.682,2.6,-6999,-6999,-6999,-6999
2008,0,289.9375,289,2230,0.299,25.91,44.46,3.142,1.562,1.487,0.076,-5.256,-6999,64.859,-6999,-1.41,27.83,5,27.86,10,0,77.79,101.7,376.299,0.74,86.346,-6999,-69.76,0,0,-6999,-6999,4.64,-6999,-6999,23.702,-6999,-9999,376.299,2.6,-6999,-6999,-6999,-6999
2008,0,289.95833,289,2300,0.267,25.74,40.55,3.441,1.321,1.388,-0.067,-5.092,-6999,54.262,-6999,-1.36,27.85,5,27.87,10,0,78.51,101.7,377.587,0.71,86.346,-6999,-66.62,0,0,-6999,-6999,4.26,-6999,-6999,23.715,-6999,-9999,377.587,2.6,-6999,-6999,-6999,-6999
2008,0,289.97917,289,2330,0.312,25.55,37.49,3.358,1.303,1.282,0.022,-6.336,-6999,68.907,-6999,-1.31,27.84,5,27.87,10,0,80.43,101.7,376.442,0.64,86.346,-6999,-69.75,0,0,-6999,-6999,4.52,-6999,-6999,24.067,-6999,-9999,376.442,2.6,-6999,-6999,-6999,-6999
2008,0,290,290,0,0.277,25.4,43.6,3.713,1.2,1.253,-0.052,-6.011,-6999,77.61,-6999,-1.26,27.85,5,27.87,10,0,78.33,101.601,376.804,0.7,86.346,-6999,-73.3,0,0,-6999,-6999,4.61,-6999,-6999,23.277,-6999,-9999,376.804,2.6,-6999,-6999,-6999,-6999
2008,0,290.02083,290,30,0.241,25.3,47.54,3.13,1.156,1.155,0.002,-6.098,-6999,61.623,-6999,-1.2,27.85,5,27.87,10,0,76.76,101.601,375.917,0.75,86.346,-6999,-76.1,0,0,-6999,-6999,4.94,-6999,-6999,22.7,-6999,-9999,375.917,2.6,-6999,-6999,-6999,-6999
2008,0,290.04167,290,100,0.258,25.07,41.28,2.976,0.973,0.963,0.011,-4.716,-6999,65.259,-6999,-1.15,27.83,5,27.86,10,0,76.04,101.601,375.941,0.76,86.346,-6999,-76.2,0,0,-6999,-6999,-9999,-6999,-6999,22.235,-6999,-9999,375.941,2.6,-6999,-6999,-6999,-6999
2008,0,290.0625,290,130,0.199,24.87,47.16,2.801,0.82,0.782,0.038,-4.427,-6999,50.904,-6999,-1.1,27.83,5,27.85,10,0,77.73,101.601,376.112,0.7,86.346,-6999,-76,0,0,-6999,-6999,-9999,-6999,-6999,22.504,-6999,-9999,376.112,2.6,-6999,-6999,-6999,-6999
