Year,Month,Day ,Time,PAR,TA,NEE,Filled
2008,3,14,11.5,1556.7,23.152,-15.772,0
2008,3,14,12,1892.3,24.11,-16.423,0
2008,3,14,12.5,2022.2,25.203,-13.092,0
2008,3,14,13,2031.3,26,-16.3,0
2008,3,14,13.5,2003.1,25.908,-14.871,0
2008,3,14,14,2028.5,25.816,-15.728,0
2008,3,14,14.5,2054.9,26.144,-13.475,0
2008,3,14,15,1703.9,26.241,-16.412,0
2008,3,14,15.5,1876.4,26.414,-13.924,0
2008,3,14,16,1442.3,26.221,-10.493,0
2008,3,14,16.5,1072.9,26.132,-8.2658,0
2008,3,14,17,940.97,25.892,-8.9785,0
2008,3,14,17.5,597.74,25.544,-6.1406,0
2008,3,14,18,384.55,25.132,-3.7385,0
2008,3,14,18.5,341.39,25.073,-3.6399,0
2008,3,14,19,250.64,25.148,-2.8256,0
2008,3,14,19.5,0,24.566,0.13497,1
2008,3,14,20,0,23.994,1.5708,1
2008,3,14,20.5,0,23.32,2.616,1
2008,3,14,21,0,22.864,3.349,1
2008,3,14,21.5,0,22.677,3.1275,1
2008,3,14,22,0,21.685,3.2477,1
2008,3,14,22.5,0,21.522,3.7411,1
2008,3,14,23,0,20.418,2.7697,1
2008,3,14,23.5,0,19.834,1.3607,0
2008,3,15,0,0,19.606,2.751,0
2008,3,15,0.5,0,19.53,2.0957,0
2008,3,15,1,0,19.417,2.0903,0
2008,3,15,1.5,0,19.521,2.1479,0
2008,3,15,2,0,19.512,2.1269,0
2008,3,15,2.5,0,19.484,3.0744,0
2008,3,15,3,0,19.446,2.4123,0
2008,3,15,3.5,0,19.311,2.3395,0
2008,3,15,4,0,19.21,3.3117,0
2008,3,15,4.5,0,19.596,1.2439,0
2008,3,15,5,0,20.445,1.0827,0
2008,3,15,5.5,0,21.071,-0.85314,0
2008,3,15,6,0,21.333,0.88991,0
2008,3,15,6.5,0,21.336,-0.61354,0
2008,3,15,7,0,21.382,3.1371,1
2008,3,15,7.5,0,21.627,3.4658,1
2008,3,15,8,88.381,21.398,4.7019,0
2008,3,15,8.5,311.85,21.324,3.0071,1
2008,3,15,9,574.36,22.935,-4.7993,0
2008,3,15,9.5,861.47,24.256,-7.402,0
2008,3,15,10,1147.5,25.169,-10.934,0
2008,3,15,10.5,1407.6,26.142,-9.5272,0
2008,3,15,11,1638.7,26.964,-12.282,0
2008,3,15,11.5,1822.6,27.443,-13.973,0
2008,3,15,12,1934.1,27.654,-16.076,0
2008,3,15,12.5,2027.4,27.71,-14.214,0
2008,3,15,13,2275.3,28.008,-15.5,0
2008,3,15,13.5,2280.7,28.182,-13.477,0
2008,3,15,14,2269.5,28.251,-10,0
2008,3,15,14.5,2165.4,28.312,-11.47,0
2008,3,15,15,1803.8,28.148,-9.3147,0
2008,3,15,15.5,1794,28.231,-10.452,0
2008,3,15,16,1820.2,28.254,-10.894,0
2008,3,15,16.5,1639.1,28.132,-10.223,0
2008,3,15,17,1411,28.307,-6.7536,0
2008,3,15,17.5,1143,28.12,-6.4926,0
2008,3,15,18,850.63,27.82,-5.4954,0
2008,3,15,18.5,559.87,27.424,-4.6427,0
2008,3,15,19,295.02,26.826,-2.2569,0
2008,3,15,19.5,0,26.021,-0.53332,0
2008,3,15,20,0,25.059,1.8266,0
2008,3,15,20.5,0,24.388,2.653,0
2008,3,15,21,0,23.948,2.1495,0
2008,3,15,21.5,0,23.653,4.3144,0
2008,3,15,22,0,23.388,2.9717,0
2008,3,15,22.5,0,23.199,3.6841,1
2008,3,15,23,0,23.095,2.0035,0
2008,3,15,23.5,0,23.139,2.3087,0
2008,3,16,0,0,23.169,3.444,0
2008,3,16,0.5,0,23.129,2.5711,0
2008,3,16,1,0,23.013,2.7132,1
2008,3,16,1.5,0,22.972,3.0591,1
2008,3,16,2,0,22.95,2.1264,1
2008,3,16,2.5,0,22.917,2.4729,1
2008,3,16,3,0,22.825,3.0349,1
2008,3,16,3.5,0,22.797,3.0472,1
2008,3,16,4,0,22.808,3.1165,1
2008,3,16,4.5,0,22.81,2.4304,1
2008,3,16,5,0,22.804,4.1064,1
2008,3,16,5.5,0,22.788,1.3911,0
2008,3,16,6,0,22.793,2.4341,0
2008,3,16,6.5,0,22.752,10.229,0
2008,3,16,7,0,22.741,6.195,0
2008,3,16,7.5,0,22.717,4.9625,0
2008,3,16,8,90.926,22.775,3.3405,0
2008,3,16,8.5,308.44,23.054,5.4084,0
2008,3,16,9,594.1,23.65,-1.9369,0
2008,3,16,9.5,898.55,24.317,-5.2734,0
2008,3,16,10,1168.2,24.978,-8.7508,0
2008,3,16,10.5,1422.4,25.733,-10.17,0
2008,3,16,11,1642.5,26.136,-9.0844,0
2008,3,16,11.5,1855.1,26.242,-9.5442,0
2008,3,16,12,2023.1,26.459,-11.195,0
2008,3,16,12.5,2155.4,32.079,-11.495,0
2008,3,16,13,2274.2,33.082,-13.177,0
2008,3,16,13.5,2224.8,33.687,-8.5329,0
2008,3,16,14,1860,34.291,-12.881,1
2008,3,16,14.5,2168.1,34.121,-10.355,0
2008,3,16,15,1694.9,33.95,-13.91,1
2008,3,16,15.5,2008.7,34.221,-13.035,1
2008,3,16,16,1856,34.493,-13.027,1
2008,3,16,16.5,1636.7,34.252,-10.544,1
2008,3,16,17,1402.8,34.012,-10.096,1
2008,3,16,17.5,1144.1,33.427,-3.1367,0
2008,3,16,18,869.37,32.842,-3.9964,0
2008,3,16,18.5,582.53,31.808,-2.3021,0
2008,3,16,19,307.83,26.042,0.23983,0
2008,3,16,19.5,241.03,24.759,-3.5156,0
2008,3,16,20,0,23.491,0.98225,0
2008,3,16,20.5,0,22.84,4.4919,0
2008,3,16,21,0,22.431,4.0937,0
2008,3,16,21.5,0,22.235,2.0007,0
2008,3,16,22,0,22.162,6.5205,0
2008,3,16,22.5,0,22.156,3.6841,1
2008,3,16,23,0,22.168,2.2829,1
2008,3,16,23.5,0,22.146,2.4461,1
2008,3,17,0,0,22.129,3.4693,1
2008,3,17,0.5,0,22.088,3.1402,1
2008,3,17,1,0,22.072,2.7132,1
2008,3,17,1.5,0,21.861,3.0591,1
2008,3,17,2,0,21.711,2.1264,1
2008,3,17,2.5,0,21.664,-0.80627,0
2008,3,17,3,0,21.615,3.0349,1
2008,3,17,3.5,0,21.633,3.4232,0
2008,3,17,4,0,21.877,6.0901,0
2008,3,17,4.5,0,21.579,4.579,0
2008,3,17,5,0,21.452,4.7142,0
2008,3,17,5.5,0,21.411,2.5779,0
2008,3,17,6,0,21.55,6.1939,0
2008,3,17,6.5,0,21.72,6.7442,0
2008,3,17,7,0,22.054,3.6501,0
2008,3,17,7.5,0,21.926,5.3878,0
2008,3,17,8,90.571,21.656,9.514,0
2008,3,17,8.5,169.91,21.705,3.0103,0
2008,3,17,9,512.41,22.376,-2.5166,0
2008,3,17,9.5,809.4,23.56,-4.7048,0
2008,3,17,10,1011.8,24.287,-9.1033,0
2008,3,17,10.5,981.1,24.621,-8.1971,0
2008,3,17,11,1214.3,25.242,-7.2389,0
2008,3,17,11.5,1678.8,26.09,-13.012,0
2008,3,17,12,1789.5,26.345,-9.182,0
2008,3,17,12.5,1892.4,27.076,-10.113,0
2008,3,17,13,1983,26.898,-11.775,0
2008,3,17,13.5,1713,26.902,-7.7469,0
2008,3,17,14,2273.3,27.151,-11.413,0
2008,3,17,14.5,2120.8,27.386,-10.222,0
2008,3,17,15,1676.4,26.867,-7.7859,0
2008,3,17,15.5,1723.4,26.577,-10.082,0
2008,3,17,16,1246.3,26.188,-8.6417,0
2008,3,17,16.5,1358.2,26.001,-10.461,0
2008,3,17,17,1080.1,25.759,-7.2032,0
2008,3,17,17.5,785.72,25.324,-5.3597,0
2008,3,17,18,817.22,25.058,-6.3444,0
2008,3,17,18.5,534.47,24.865,-4.3075,0
2008,3,17,19,287.61,24.139,-1.4231,0
2008,3,17,19.5,243.88,23.448,1.0414,0
2008,3,17,20,0,22.602,2.9512,0
2008,3,17,20.5,0,22.029,3.2786,0
2008,3,17,21,0,21.575,3.6966,0
2008,3,17,21.5,0,21.234,4.3685,0
2008,3,17,22,0,20.936,4.0919,0
2008,3,17,22.5,0,20.564,4.4366,0
2008,3,17,23,0,20.211,3.0419,0
2008,3,17,23.5,0,20.074,1.9717,0
2008,3,18,0,0,19.845,2.6995,0
2008,3,18,0.5,0,20.058,2.796,0
2008,3,18,1,0,20.314,2.5586,0
2008,3,18,1.5,0,20.362,2.7762,0
2008,3,18,2,0,20.466,2.2478,0
2008,3,18,2.5,0,20.93,2.5512,0
2008,3,18,3,0,21.029,3.1286,0
2008,3,18,3.5,0,20.983,3.0312,0
2008,3,18,4,0,20.744,1.974,0
2008,3,18,4.5,0,20.364,2.6232,0
2008,3,18,5,0,20.094,2.4734,0
2008,3,18,5.5,0,19.697,2.3867,0
2008,3,18,6,0,19.441,2.9411,0
2008,3,18,6.5,0,19.319,2.284,0
2008,3,18,7,0,19.475,2.0531,0
2008,3,18,7.5,0,19.587,2.1059,0
2008,3,18,8,41.054,19.782,0.8312,0
2008,3,18,8.5,180.31,20.618,-1.2487,0
2008,3,18,9,369.04,21.712,-4.5208,0
2008,3,18,9.5,374.05,22.373,-5.6329,0
2008,3,18,10,384.85,22.811,-4.4415,0
2008,3,18,10.5,727.61,23.183,-7.0599,0
2008,3,18,11,1058.7,24.076,-13.206,0
2008,3,18,11.5,1322.5,24.466,-9.9822,0
2008,3,18,12,1702.9,25.005,-12.452,0
2008,3,18,12.5,1762.5,25.188,-12.106,0
2008,3,18,13,2225,25.844,-10.258,0
2008,3,18,13.5,2378.7,26.017,-12.895,0
2008,3,18,14,2404,26.065,-11.588,0
2008,3,18,14.5,1591.8,25.726,-10.67,0
2008,3,18,15,1418.6,25.308,-9.7341,0
2008,3,18,15.5,1668.9,25.741,-8.2294,0
2008,3,18,16,1619.5,25.736,-11.57,0
2008,3,18,16.5,1061.9,25.431,-8.801,0
2008,3,18,17,1063.6,25.376,-9.0021,0
2008,3,18,17.5,1148.6,25.742,-7.6387,0
2008,3,18,18,695.05,25.257,-5.334,0
2008,3,18,18.5,585.26,25.192,-3.6586,0
2008,3,18,19,269.94,24.691,-1.4927,0
2008,3,18,19.5,245.31,23.94,0.64186,0
2008,3,18,20,0,23.349,1.8512,0
2008,3,18,20.5,0,23.004,1.7369,0
2008,3,18,21,0,22.694,3.0978,0
2008,3,18,21.5,0,22.45,2.1053,0
2008,3,18,22,0,22.317,2.366,0
2008,3,18,22.5,0,22.083,1.97,0
2008,3,18,23,0,21.713,2.7428,0
2008,3,18,23.5,0,22.02,1.7427,0
2008,3,19,0,0,22.466,3.4114,0
2008,3,19,0.5,0,22.551,2.9212,0
2008,3,19,1,0,22.636,2.8265,0
2008,3,19,1.5,0,22.621,3.0409,0
2008,3,19,2,0,22.533,2.4575,0
2008,3,19,2.5,0,22.448,2.0601,0
2008,3,19,3,0,22.386,3.0167,0
2008,3,19,3.5,0,22.328,3.5684,0
2008,3,19,4,0,22.182,2.5057,0
2008,3,19,4.5,0,22.109,2.3767,0
2008,3,19,5,0,22.102,2.5987,0
2008,3,19,5.5,0,22,2.573,0
2008,3,19,6,0,22.067,2.2507,0
2008,3,19,6.5,0,22.062,3.5396,0
2008,3,19,7,0,21.853,2.9946,0
2008,3,19,7.5,0,21.758,1.6368,0
2008,3,19,8,82.367,21.969,1.7369,0
2008,3,19,8.5,303.23,22.733,-0.042253,0
2008,3,19,9,596.58,23.46,-3.4372,0
2008,3,19,9.5,842.37,24.105,-6.5983,0
2008,3,19,10,1177.6,24.61,-8.9992,0
2008,3,19,10.5,1473.4,25.06,-10.05,0
2008,3,19,11,1711.2,25.693,-10.247,0
2008,3,19,11.5,1720.1,26.084,-11.074,0
2008,3,19,12,1346.1,25.596,-11.471,0
2008,3,19,12.5,1262.6,25.608,-12.195,0
2008,3,19,13,1475,25.973,-10.485,0
2008,3,19,13.5,1289.8,26.053,-9.3244,0
2008,3,19,14,1921.7,26.529,-15.534,0
2008,3,19,14.5,2105.4,27.326,-20.65,0
2008,3,19,15,1935.9,27.086,-13.322,0
2008,3,19,15.5,1741.6,27.006,-13.684,0
2008,3,19,16,1720.5,26.774,-17.584,0
2008,3,19,16.5,1424.7,26.722,-12.071,0
2008,3,19,17,1371.9,26.829,-12.72,0
2008,3,19,17.5,975.88,26.454,-9.7961,0
2008,3,19,18,513.25,25.811,-5.4889,0
2008,3,19,18.5,395.77,25.363,-3.6055,0
2008,3,19,19,290.89,25.4,-2.5325,0
2008,3,19,19.5,244.73,24.756,-0.27574,0
2008,3,19,20,0,24.275,1.6079,0
2008,3,19,20.5,0,23.993,0.92959,0
2008,3,19,21,0,23.533,0.9825,0
2008,3,19,21.5,0,23.102,4.1846,0
2008,3,19,22,0,23.161,0.65975,0
2008,3,19,22.5,0,23.043,2.3119,0
2008,3,19,23,0,23.201,0.94811,0
2008,3,19,23.5,0,23.465,1.604,0
2008,3,20,0,0,23.499,2.6693,0
2008,3,20,0.5,0,23.386,3.0552,0
2008,3,20,1,0,23.46,2.9131,0
2008,3,20,1.5,0,23.553,1.8084,0
2008,3,20,2,0,23.576,1.3803,0
2008,3,20,2.5,0,23.526,1.9517,0
2008,3,20,3,0,23.484,1.559,0
2008,3,20,3.5,0,23.483,1.3497,0
2008,3,20,4,0,23.386,1.7008,0
2008,3,20,4.5,0,23.341,1.3291,0
2008,3,20,5,0,23.489,2.5128,0
2008,3,20,5.5,0,23.416,1.8529,0
2008,3,20,6,0,23.486,2.5911,0
2008,3,20,6.5,0,23.491,1.5941,0
2008,3,20,7,0,23.429,0.7926,0
2008,3,20,7.5,0,23.385,1.6539,0
2008,3,20,8,105.16,23.318,0.18422,0
2008,3,20,8.5,326.38,23.796,0.72042,0
2008,3,20,9,224.65,24.276,-2.944,0
2008,3,20,9.5,390.68,24.521,-4.436,0
2008,3,20,10,910.5,25.396,-9.3324,0
2008,3,20,10.5,1316.4,26.096,-11.45,0
2008,3,20,11,1592.4,26.524,-13.269,0
2008,3,20,11.5,1693.1,26.791,-13.257,0
2008,3,20,12,1181.9,26.322,-16.926,0
2008,3,20,12.5,1374.9,26.269,-14.385,0
2008,3,20,13,1983.5,26.582,-17.354,0
2008,3,20,13.5,1394.1,26.565,-15.078,0
2008,3,20,14,1730.2,26.552,-14.489,0
2008,3,20,14.5,1771.5,26.483,-15.268,0
2008,3,20,15,1827.3,26.489,-16.465,0
2008,3,20,15.5,969.55,25.558,-13.202,0
2008,3,20,16,1083.3,31.199,-14.403,0
2008,3,20,16.5,842.49,30.882,-12.29,0
2008,3,20,17,1205.8,30.564,-16.108,0
2008,3,20,17.5,965.87,25.806,-10.821,0
2008,3,20,18,475.39,25.544,-6.1483,0
2008,3,20,18.5,441.31,25.106,-3.4775,0
2008,3,20,19,218.83,24.994,-2.7867,0
2008,3,20,19.5,244.73,24.282,0.91523,0
2008,3,20,20,0,23.749,2.7668,0
2008,3,20,20.5,0,23.409,4.0641,0
2008,3,20,21,0,23.189,3.314,0
2008,3,20,21.5,0,23.068,3.9863,1
2008,3,20,22,0,23.09,4.0581,1
2008,3,20,22.5,0,22.929,4.2523,1
2008,3,20,23,0,22.309,3.5601,1
2008,3,20,23.5,0,21.835,2.5583,1
2008,3,21,0,0,21.611,3.5071,1
2008,3,21,0.5,0,21.371,2.6982,0
2008,3,21,1,0,21.054,3.4265,1
2008,3,21,1.5,0,20.723,3.6978,1
2008,3,21,2,0,20.162,3.3627,1
2008,3,21,2.5,0,19.912,3.5252,1
2008,3,21,3,0,19.42,3.3471,1
2008,3,21,3.5,0,19.037,3.6304,1
2008,3,21,4,0,18.708,3.6304,1
2008,3,21,4.5,0,18.257,3.6304,1
2008,3,21,5,0,17.955,4.6184,1
2008,3,21,5.5,0,17.947,4.6184,1
2008,3,21,6,0,17.961,4.6184,1
2008,3,21,6.5,0,17.837,4.6184,1
2008,3,21,7,0,18.033,4.6184,1
2008,3,21,7.5,0,18.499,3.6304,1
2008,3,21,8,58.249,18.837,1.5198,1
2008,3,21,8.5,186.21,19.221,1.5198,1
2008,3,21,9,279,19.838,-1.367,1
2008,3,21,9.5,363.66,20.341,-3.7264,1
2008,3,21,10,739.86,21.072,-9.4337,0
2008,3,21,10.5,889.16,22.013,-16.327,0
2008,3,21,11,1063.1,22.973,-9.2687,0
2008,3,21,11.5,1052.5,23.545,-18.001,0
2008,3,21,12,1744.2,24.377,-15.531,0
2008,3,21,12.5,1589,24.557,-20.792,0
2008,3,21,13,1722.9,25.031,-14.594,0
2008,3,21,13.5,1307.3,24.96,-19.39,0
2008,3,21,14,1097.4,24.781,-13.643,0
2008,3,21,14.5,969.47,24.676,-10.801,0
2008,3,21,15,883.37,24.563,-13.449,0
2008,3,21,15.5,825.08,24.518,-11.049,0
2008,3,21,16,888.63,24.521,-11.897,0
2008,3,21,16.5,726.8,24.525,-7.5268,0
2008,3,21,17,511.85,24.298,-6.2644,0
2008,3,21,17.5,472.2,24.196,-6.9155,0
2008,3,21,18,409.23,24.082,-5.3647,0
2008,3,21,18.5,336.11,23.9,-3.6867,0
2008,3,21,19,192.99,23.655,-0.94859,0
2008,3,21,19.5,243.59,23.164,1.2136,0
2008,3,21,20,0,22.625,3.4139,0
2008,3,21,20.5,0,22.115,3.3971,0
2008,3,21,21,0,21.654,9.9539,0
2008,3,21,21.5,0,21.163,6.6326,0
2008,3,21,22,0,20.85,5.6856,0
2008,3,21,22.5,0,20.726,9.0341,0
2008,3,21,23,0,20.491,2.7637,0
2008,3,21,23.5,0,20.272,6.3622,0
2008,3,22,0,0,20.24,4.519,0
2008,3,22,0.5,0,20.008,5.1119,0
2008,3,22,1,0,19.59,2.8946,1
2008,3,22,1.5,0,19.18,5.6808,0
2008,3,22,2,0,19.166,3.6304,1
2008,3,22,2.5,0,18.949,3.6304,1
2008,3,22,3,0,18.939,3.6304,1
2008,3,22,3.5,0,18.768,3.6304,1
2008,3,22,4,0,18.705,3.6304,1
2008,3,22,4.5,0,18.765,3.6304,1
2008,3,22,5,0,18.743,3.6304,1
2008,3,22,5.5,0,18.678,3.6304,1
2008,3,22,6,0,18.623,3.6304,1
2008,3,22,6.5,0,18.594,3.6304,1
2008,3,22,7,0,18.516,3.6304,1
2008,3,22,7.5,1.2667,18.43,6.7032,0
2008,3,22,8,99.304,18.622,8.9476,0
2008,3,22,8.5,213.35,19.037,4.5832,0
2008,3,22,9,265.05,19.7,-2.7573,1
2008,3,22,9.5,461.78,20.296,-6.3877,1
2008,3,22,10,379.82,21.267,-7.9042,1
2008,3,22,10.5,443.28,21.87,-9.0204,0
2008,3,22,11,568.98,22.833,-7.7243,0
2008,3,22,11.5,808.58,23.841,-14.831,0
2008,3,22,12,715.36,24.649,-10.662,0
2008,3,22,12.5,343.77,24.298,-3.205,0
2008,3,22,13,476.52,23.977,-10.516,0
2008,3,22,13.5,307.17,23.446,-18.925,0
2008,3,22,14,254.52,22.273,-11.079,1
2008,3,22,14.5,476.23,21.156,-11.277,0
2008,3,22,15,410.92,21.112,-23.855,0
2008,3,22,15.5,342.76,21.164,-14.662,0
2008,3,22,16,298.09,21.205,-10.065,0
2008,3,22,16.5,329.46,20.904,-0.1287,0
2008,3,22,17,571.13,20.747,-8.753,0
2008,3,22,17.5,395.92,20.716,-6.4326,0
2008,3,22,18,298.46,20.7,-4.5422,1
2008,3,22,18.5,238.85,20.724,-3.3398,1
2008,3,22,19,181.83,20.637,-1.2308,1
2008,3,22,19.5,5.6929,20.525,0.97551,1
2008,3,22,20,0,20.393,2.8874,1
2008,3,22,20.5,0,20.349,3.1081,0
2008,3,22,21,0,20.256,5.2423,0
2008,3,22,21.5,0,20.277,3.3168,1
2008,3,22,22,0,20.127,4.2636,1
2008,3,22,22.5,0,20.053,4.3084,1
2008,3,22,23,0,19.973,-0.68456,0
2008,3,22,23.5,0,19.87,3.0603,1
2008,3,23,0,0,19.802,4.0821,0
2008,3,23,0.5,0,19.837,4.4142,0
2008,3,23,1,0,19.765,3.0957,1
2008,3,23,1.5,0,19.632,1.3981,0
2008,3,23,2,0,19.652,-0.23589,0
2008,3,23,2.5,0,19.661,3.3719,0
2008,3,23,3,0,19.749,5.2941,0
2008,3,23,3.5,0,19.849,4.571,0
2008,3,23,4,0,19.882,2.9312,1
2008,3,23,4.5,0,20.033,2.7926,1
2008,3,23,5,0,20.204,11.256,0
2008,3,23,5.5,0,20.352,2.8345,0
2008,3,23,6,0,20.393,4.1988,0
2008,3,23,6.5,0,20.26,2.8964,0
2008,3,23,7,0,20.384,3.1371,1
2008,3,23,7.5,0.71015,20.58,3.7417,1
2008,3,23,8,133.73,20.768,0.97177,0
2008,3,23,8.5,209.51,21.145,-2.5251,0
2008,3,23,9,356.88,21.597,1.1482,0
2008,3,23,9.5,634.53,22.239,-11.255,0
2008,3,23,10,852.96,23.402,-1.9229,0
2008,3,23,10.5,1210,24.024,-9.7774,0
2008,3,23,11,1352.5,24.509,-17.22,0
2008,3,23,11.5,1510.8,25.618,-14.811,0
2008,3,23,12,1681.2,25.569,-11.372,0
2008,3,23,12.5,2466.8,26.358,-18.297,0
2008,3,23,13,2178.6,25.924,-12.241,0
2008,3,23,13.5,2075.9,25.663,-19.853,0
2008,3,23,14,2182.2,25.527,-15.98,0
2008,3,23,14.5,1874.3,25.671,-16.691,0
2008,3,23,15,2122.5,25.471,-15.794,0
2008,3,23,15.5,1491.7,24.905,-13.469,0
2008,3,23,16,1557.2,24.675,-15.605,0
2008,3,23,16.5,1456.6,24.445,-16.775,0
2008,3,23,17,1001.2,23.88,-12.135,0
2008,3,23,17.5,693.31,23.881,-8.2462,0
2008,3,23,18,460.84,23.474,-5.76,0
2008,3,23,18.5,306.22,23.252,-3.5134,0
2008,3,23,19,109.58,22.934,-1.1322,1
2008,3,23,19.5,37.422,22.719,1.1127,1
2008,3,23,20,0,22.546,2.9935,1
2008,3,23,20.5,0,22.297,3.1528,1
2008,3,23,21,0,21.933,3.7248,1
2008,3,23,21.5,0,21.788,3.217,1
2008,3,23,22,0,21.61,4.3928,1
2008,3,23,22.5,0,20.952,4.3084,1
2008,3,23,23,0,20.559,1.3273,0
2008,3,23,23.5,0,20.474,3.2107,1
2008,3,24,0,0,20.227,4.4802,0
2008,3,24,0.5,0,20.163,1.8453,0
2008,3,24,1,0,20.45,3.0957,1
2008,3,24,1.5,0,20.192,4.1959,1
2008,3,24,2,0,20.161,2.2528,1
2008,3,24,2.5,0,20.305,2.3401,1
2008,3,24,3,0,20.416,3.9626,1
2008,3,24,3.5,0,20.45,3.1887,1
2008,3,24,4,0,20.469,-2.6111,0
2008,3,24,4.5,0,20.566,3.6978,1
2008,3,24,5,0,20.524,3.6978,1
2008,3,24,5.5,0,20.583,3.6978,1
2008,3,24,6,0,20.56,3.6978,1
2008,3,24,6.5,0,20.543,3.6978,1
2008,3,24,7,0,20.478,3.6978,1
2008,3,24,7.5,8.2029,20.565,3.6978,1
2008,3,24,8,70.968,20.508,1.5198,1
2008,3,24,8.5,121.27,20.52,1.5198,1
2008,3,24,9,212.54,20.71,-1.367,1
2008,3,24,9.5,404.86,21.275,-3.7264,1
2008,3,24,10,548.72,21.717,-5.6199,1
2008,3,24,10.5,663.63,21.865,-7.9527,1
2008,3,24,11,817.54,22.336,-7.9527,1
2008,3,24,11.5,523.81,22.404,-5.6199,1
2008,3,24,12,793.96,22.581,-7.9527,1
2008,3,24,12.5,638.42,22.764,-10.789,0
2008,3,24,13,673.36,22.611,-7.0832,0
2008,3,24,13.5,1001.9,22.786,-10.691,0
2008,3,24,14,828.06,23.08,-7.9527,1
2008,3,24,14.5,638.54,23.198,-5.6199,1
2008,3,24,15,1080.1,22.794,-9.5666,1
2008,3,24,15.5,825.09,22.898,-8.4725,1
2008,3,24,16,541.59,22.366,-5.6199,1
2008,3,24,16.5,541.47,22.031,-5.6199,1
2008,3,24,17,1160.7,22.966,-10.387,1
2008,3,24,17.5,699.9,23.244,-7.9527,1
2008,3,24,18,426.28,23.279,-3.7264,1
2008,3,24,18.5,358.91,22.687,-3.7264,1
2008,3,24,19,292.63,22.571,-3.7264,1
2008,3,24,19.5,247.01,22.009,-1.367,1
2008,3,24,20,0,22.002,3.4161,1
2008,3,24,20.5,0,21.636,4.2932,1
2008,3,24,21,0,21.163,3.8444,1
2008,3,24,21.5,0,20.393,3.3627,1
2008,3,24,22,0,19.615,3.3471,1
2008,3,24,22.5,0,18.961,3.6304,1
2008,3,24,23,0,18.259,3.6304,1
2008,3,24,23.5,0,17.31,4.6184,1
2008,3,25,0,0,16.366,4.6184,1
2008,3,25,0.5,0,15.46,4.6184,1
2008,3,25,1,0,14.448,4.6184,1
2008,3,25,1.5,0,13.598,4.6184,1
2008,3,25,2,0,12.853,4.6184,1
2008,3,25,2.5,0,12.085,4.6184,1
2008,3,25,3,0,11.588,4.6184,1
2008,3,25,3.5,0,11.173,4.6184,1
2008,3,25,4,0,10.595,4.6184,1
2008,3,25,4.5,0,10.17,4.6184,1
2008,3,25,5,0,9.7837,4.6184,1
2008,3,25,5.5,0,9.5227,4.6184,1
2008,3,25,6,0,9.2637,4.6184,1
2008,3,25,6.5,0,8.939,4.6184,1
2008,3,25,7,0,8.8333,4.6184,1
2008,3,25,7.5,9.9539,8.7487,4.6184,1
2008,3,25,8,115.35,8.9643,1.5198,1
2008,3,25,8.5,366.79,9.8367,-3.7264,1
2008,3,25,9,660.07,11.407,-7.9527,1
2008,3,25,9.5,954.37,13.025,-9.5666,1
2008,3,25,10,1232.9,14.481,-10.523,1
2008,3,25,10.5,1492.8,15.592,-11.48,1
2008,3,25,11,1719,16.764,-10.964,1
2008,3,25,11.5,1913.2,17.624,-10.942,1
2008,3,25,12,2067.8,18.567,-8.5809,1
2008,3,25,12.5,2188.2,19.328,-8.5809,1
2008,3,25,13,2267,20.101,-14.013,1
2008,3,25,13.5,2299.7,20.593,-14.013,1
2008,3,25,14,2244.3,21.015,-12.078,1
2008,3,25,14.5,1723.4,21.33,-6.3888,0
2008,3,25,15,1984.5,21.424,-7.781,0
2008,3,25,15.5,2037,21.8,-9.7554,1
2008,3,25,16,1890.2,22.239,-4.595,0
2008,3,25,16.5,1572.9,22.531,-8.2421,1
2008,3,25,17,1371.8,22.593,-6.2838,0
2008,3,25,17.5,1075,22.448,-6.3151,1
2008,3,25,18,867.64,22.112,-2.51,0
2008,3,25,18.5,482.26,21.308,-3.0303,1
2008,3,25,19,291.89,20.827,-3.377,0
2008,3,25,19.5,247.01,19.939,2.4321,0
2008,3,25,20,0,18.966,2.5847,0
2008,3,25,20.5,0,18.056,1.8507,0
2008,3,25,21,0,17.368,2.5334,0
2008,3,25,21.5,0,16.908,4.9331,0
2008,3,25,22,0,16.239,4.0046,0
2008,3,25,22.5,0,15.688,4.6184,1
2008,3,25,23,0,15.274,4.6184,1
2008,3,25,23.5,0,15.127,4.6184,1
2008,3,26,0,0,14.921,4.6184,1
2008,3,26,0.5,0,14.427,4.6184,1
2008,3,26,1,0,14.083,4.6184,1
2008,3,26,1.5,0,13.765,4.6184,1
2008,3,26,2,0,13.875,4.6184,1
2008,3,26,2.5,0,13.556,4.6184,1
2008,3,26,3,0,13.577,4.6184,1
2008,3,26,3.5,0,13.378,4.6184,1
2008,3,26,4,0,13.139,4.6184,1
2008,3,26,4.5,0,12.936,4.6184,1
2008,3,26,5,0,12.797,4.6184,1
2008,3,26,5.5,0,12.748,4.6184,1
2008,3,26,6,0,12.688,4.6184,1
2008,3,26,6.5,0,12.639,4.6184,1
2008,3,26,7,0,12.438,4.6184,1
2008,3,26,7.5,11.368,12.331,4.6184,1
2008,3,26,8,116.9,12.472,1.5198,1
2008,3,26,8.5,348.6,13.309,-3.7264,1
2008,3,26,9,631.28,14.625,-7.9527,1
2008,3,26,9.5,936.86,16.42,-9.5666,1
